"","region_1","zonation"
"Mgst1",5.53322441321124,0.820035158251631
"Slco1b2",1.71673332111547,2.14969608975852
"Slco1a1",1.75837662107192,0.277749563817183
"Gys2",1.51710639706103,-0.457465415392643
"Nlrp12",1.74056086606655,0.0127740259454525
"Ndufa3",2.7346834913956,-0.0433107194327345
"Rps9",2.89185341256357,0.0449266438058514
"Tmem86b",1.38036522946556,0
"Tmem238",1.06916652975401,0.356974005239661
"Rpl28",3.84444115385582,0.0238986701067422
"Ube2s",0.621226662447,1.29861894981924
"Epn1",1.06916652975401,-0.00618135782434827
"Zfp787",1.09550665866847,-0.00014599404045421
"Rps5",2.97454696644022,0
"Slc27a5",2.66391451838638,0.0685553615324001
"Chmp2a",1.42594561866405,0
"Ube2m",1.5819841959323,0.000343883217097146
"Sult2a8",2.34183603019646,0.749910015859002
"Selenow",2.5266070991332,-0.00221538253183315
"Tmem160",0.794513457586986,0.517500165504161
"Ap2s1",1.59923241380404,-0.166516645611186
"Snrpd2",1.2718990838081,0.00649465593255887
"Apoc4",4.80997893495626,0.0908918100715015
"Apoc1",5.78948773813588,0.705978185098268
"Apoe",5.77622519884269,0.73934350607195
"Ethe1",1.48766063814693,-0.73439684809685
"Rps19",2.97138418705183,0.0191136077016963
"Rabac1",0.346573590279973,2.23021108275643
"Bckdha",1.77000662498065,0.114356809505828
"Exosc5",1.14108704786696,-0.00965912162025195
"Cyp2a5",0.447939867307014,5.01151604931407
"Cyp2a12",2.65819344492799,-0.183389203286251
"Cyp2f2",4.1351732894517,-2.62165260822102
"Blvrb",1.71673332111547,1.77923896865273
"Psmc4",1.31437384300695,0.39170013764909
"Rps16",3.70967735183563,0.0466778627755437
"Mrps12",1.48766063814693,0.00434169967019509
"Ech1",2.65263440956627,0.376661343596742
"Eif3k",1.75527099107229,-0.0262406951122147
"Psmd8",1.65701034404488,0.0858357629933038
"2200002D01Rik",0.693147180559945,2.14140651822319
"Spint2",0.823959216501082,0.676882674633309
"Capns1",1.34381960192104,-0.0147124138965066
"Polr2i",1.5819841959323,-0.0018513005181024
"Tyrobp",1.6661022550876,-0.204739792369904
"Prodh2",1.2718990838081,0.0290299895991329
"Psenen",1.02358614055553,-0.00539923889368255
"Cox6b1",3.18574674501463,-0.275714960934966
"Tmem147",2.34183603019646,-0.0941101828814781
"Hamp2",1.03972077083992,0.00143953691878545
"Hamp",3.81514342556245,-0.283956468358645
"Usf2",1.06916652975401,0.000999898918214937
"Lsr",1.6094379124341,-0.000121354896040508
"Fxyd1",2.68128996632109,0
"Hpn",2.27395674629686,0.0414786155995494
"Gpi1",1.33677688267937,-0.0881044728019264
"Cebpa",1.93166341621191,-0.231612705950923
"Pdcd5",1.63919458903951,-0.346868441881271
"1600014C10Rik",1.17053280678105,0
"Etfb",3.10204920740508,0.000398478954780133
"Aspdh",1.62305995875512,0.0177237170725866
"Emc10",1.38235727187786,-0.0403158504062707
"Atf5",1.68335047295934,-0.0257999233220331
"Fcgrt",0.967800252726973,1.41185482012261
"Rps11",3.16424725413556,-0.00687137273377897
"Rpl13a",1.25265882352406,-0.047239398740768
"Ftl1",5.6651112651821,0
"0610005C13Rik",2.45152380163187,-0.00677993300650433
"Dbp",1.70059869083108,-0.000349945684946577
"Rpl18",3.3278456139115,0.0167583949945033
"Kdelr1",0.967800252726973,-1.83796361962901e-05
"Abcc6",0.997246011641069,-0.000392214402848866
"Saa4",2.1049502113519,0.284852841547782
"Saa1",4.43094274343036,-0.742354749047938
"Saa2",3.22217113104368,-1.2828037970183
"Ldha",3.0672336905717,0.16053490058336
"Mcee",1.77251920894402,0.0789559604153681
"Selenos",1.72893086215783,0
"Idh2",1.3540251005511,0.622121056649587
"Cib1",1.52731189569109,-0.0898219997580928
"Furin",1.44208024894844,-0.0799094415866257
"Sec11a",1.48766063814693,0
"Rps17",2.24990483516513,0.238640733265344
"Fah",2.89242094969721,0.354198842676145
"Zfand6",1.47152600786254,0
"Ctsc",1.55564406701784,-1.71062309271965
"Tmem126a",1.64996762480321,-0.232244720260618
"Ndufc2",2.40420124510436,-0.00385393085743328
"Thrsp",3.44147501435274,-0.963281108634917
"Aamdc",1.06916652975401,8.16487599637707e-05
"Dgat2",2.52431087173894,0.211124737206807
"Rps3",3.13922638949632,0.0804733091853447
"Spcs2",2.10184458135226,-0.807345904078702
"Stard10",3.48318335919052,0.0951518725785569
"Lamtor1",1.07937202838408,0.000171413280546148
"Hbb-bs",1.81105687890084,0.000312872641497559
"Hpx",4.84174726165102,-0.851535206063267
"Timm10b",1.29823921272255,-0.0167087879538018
"Taf10",1.84443972705697,0.0349899261121178
"Mrpl17",1.93560050545395,-0.0207551421435997
"Eif3f",1.96963354903509,0
"Rpl27a",3.54377830299359,0
"Eif4g2",1.56584956564791,-0.00736717432254307
"Psma1",1.77767403074471,-0.00525706094323533
"Rps13",3.08845068938863,0.00139301529123899
"Rps15a",3.19967439676814,0.0307030909733484
"Arl6ip1",1.6935559715894,-0.0368021927754724
"Gde1",1.12495241758257,0
"Acsm1",2.13129034026635,0.165267925361348
"Uqcrc2",2.02992406323931,0.0068272082499327
"Ndufab1",2.01521393823358,1.3337363672187e-06
"Tufm",1.51710639706103,0.02666714372737
"Sult1a1",1.99654121508318,0.170481178566629
"Bola2",1.65701034404488,-0.0237472460304506
"Ypel3",1.69948510324373,0.251957414717039
"Aldoa",1.33677688267937,-0.00337878604194388
"Qprt",1.49281545994762,-0.0120431670170237
"Dctpp1",1.31437384300695,0.049019499041539
"Sephs2",3.11910126991171,-0.0132495155109759
"Vkorc1",2.66511356145226,0.0167622910946024
"Acadsb",0.922219863528484,0.0437970434031754
"Oat",1.06916652975401,4.53753692636166
"Glrx3",1.02358614055553,0
"Bnip3",1.90221765729781,-0.0015868006476352
"Fuom",1.42089494183467,-0.212481561611082
"Echs1",2.35797066048085,5.60064314993324e-05
"Cyp2e1",2.83606752473502,1.97393039450325
"Urah",3.80400090962099,-0.326672612631557
"Sirt3",1.69039319220101,-0.0377341167270644
"Ifitm2",2.8244375208263,-0.00864382395257992
"Ifitm3",4.29971817493846,-0.624195960161638
"Rnh1",1.14108704786696,0
"Hras",1.2130075659799,-0.0408909586980194
"Irf7",1.3701597308355,-1.11592187695303
"Taldo1",1.66094743328692,0.00831586656516147
"Slc25a22",0.922219863528484,0
"Rplp2",2.79547956694502,0.107206098162558
"Pnpla2",0.967800252726973,0.927859188004222
"Polr2l",1.47152600786254,-0.808847863700185
"Tspan4",0.967800252726973,0.27256570428574
"Ctsd",2.119092799224,-0.0433274189453526
"Mrpl23",1.54344652597548,0
"Cd81",2.34518950606683,0.15355491364452
"Dhcr7",1.52731189569109,-0.626095871859256
"Iyd",0.895879734614027,-0.0576274330070227
"Sf3b5",0.519860385419959,1.43779690961018
"Perp",1.32457934163701,-0.578452340599183
"Aldh8a1",2.17687072946484,-0.000403433366587086
"Rps12",3.40124429084119,-0.00485752664457955
"Arg1",3.36219631954301,-1.47971031943334
"Smlr1",1.84443972705697,-0.00455332836253693
"Hint3",0.967800252726973,0.276643805885832
"Cd164",1.15129254649702,0.26553923127293
"Snx3",1.52619830810375,0
"Sec63",1.39960548974959,-0.00485304744330708
"Serinc1",1.09550665866847,0.0788981856084001
"Pla2g12b",1.19687293569551,0
"Psap",2.53758690761691,0.135114939089422
"Pcbd1",3.19836480760274,-0.000302868536240371
"Ppa1",2.18145801413189,-0.00979316233533966
"Sar1a",1.12495241758257,-0.178765061109947
"Pbld2",1.52731189569109,-0.158777743102122
"Pbld1",1.4542777899908,-0.00292216182773169
"Cisd1",2.58876814906446,-0.0249297978384321
"Gucd1",1.42089494183467,-0.006363379924337
"Upb1",2.55861115211731,0.0053545806484866
"Snrpd3",1.12495241758257,0.359860259326881
"Ddt",3.28745183088854,0.10232059697362
"Gstt1",1.79691429102874,0.213770947659989
"Mif",2.30987768731899,0.230794726346285
"Chchd10",3.71779078804806,0.330835177086954
"Ftcd",2.47786393054633,-1.04215914957324
"Col18a1",2.43886286842718,-0.0152275538958554
"Pttg1ip",1.82830509677258,0.050751561990748
"D10Jhu81e",1.68335047295934,0.021925408203092
"Agpat3",1.67425856191662,0
"Cstb",1.54344652597548,0
"Cdc34",1.29823921272255,0.546967174322955
"Bsg",2.52455790733216,0.129334141026248
"Tmem259",1.14108704786696,0.00337666944437294
"Gpx4",3.16600092338541,0.0123979664978934
"Atp5d",2.85436781869923,0.0659782194750766
"Ndufs7",1.78471674998638,0
"Gamt",2.570908713165,-0.170173645791593
"Rps15",3.04945971015077,0.0228244000466642
"Reep6",2.77885713162781,-0.261300247706086
"Uqcr11",3.74020071236716,-3.13984179950233e-05
"Oaz1",3.356371408586,0.0542463347956089
"Lsm7",1.54344652597548,-0.00651257856448688
"Timm13",2.4554608908739,0.0995349781046787
"Creb3l3",2.39123328742765,0.00606499333672015
"Map2k2",1.59923241380404,0.00642230477803586
"Eef2",3.12009137021573,0
"Mrpl54",1.48766063814693,0.0689862565269226
"Aes",2.89445348121802,0.00772237095260573
"Txnrd1",1.06916652975401,0
"Hsp90b1",2.77634454766444,-0.069995892295116
"Pah",2.81223997978394,0.449406023558298
"Igf1",3.31571560983611,-0.342313456386057
"Chpt1",1.47152600786254,1.40011332774793
"Arl1",1.40869740079231,-0.0043088304184931
"Nr1h4",1.4542777899908,-0.0173361543457053
"Slc25a3",2.76272250134342,-0.250744942410546
"Hal",2.57361199361035,-4.37409908539437
"Amdhd1",1.77251920894402,-2.3907719622508
"Ndufa12",1.91242315592788,-0.00407653465080355
"Mrpl42",1.80196496785812,0
"Nudt4",1.57289228488958,-0.000448044481196511
"4732465J04Rik",1.02358614055553,0.105095646816876
"Dcn",1.17053280678105,0.561154020011659
"Cct2",0.967800252726973,-0.00111328234699781
"Lyz2",1.71983895111511,-0.0462702878822111
"Tmbim4",1.29823921272255,0
"Llph",1.242453324894,-0.056226071847972
"Tspan31",1.95096082588469,-0.00450923789739482
"Os9",1.25265882352406,0.00124388001187066
"Dctn2",1.35291151296376,0.0403149236732111
"Inhbc",0.794513457586986,0.0495020959185555
"Shmt2",1.44518587894808,0
"Lrp1",2.12678571389068,-0.000252893100716657
"Rdh16f2",1.98434367404082,-1.10701937878886
"Rdh7",3.0459874321106,0.145710983490246
"Hsd17b6",2.11276334722792,-2.26387849031777
"Naca",3.05261574845787,0
"Atp5b",3.33449365801573,0.000714092780982427
"Gls2",2.36740574247657,-2.41227259731045
"Apon",2.38354037276096,0
"Apof",3.43734268886493,-0.0535990908583327
"Cnpy2",1.68335047295934,0.151214157271873
"Cs",0.997246011641069,0.0679145430539923
"Myl6",2.6711614026047,0
"Rpl41",3.98006722690698,0.0200408723196041
"Rps26",3.26720267260131,0.138042813788019
"Ormdl2",1.41574012003399,-0.087788233014368
"Mettl7b",2.68502137887526,0.175138171473069
"Pet100",0.274653072167027,0.416507843332307
"Clec4g",0.895879734614027,0.00620167125851778
"Naxd",0.922219863528484,0.0176075372796496
"F7",1.19687293569551,0.123873577767974
"F10",2.23659370653543,0
"Proz",1.95800354512637,0
"Lamp1",2.59199400027344,0.059100410155148
"Slc25a15",1.62756458513079,-0.0524142441711719
"Vdac3",1.64481280300253,-0.119649186110751
"Tm2d2",0.519860385419959,0.903143025870891
"Eif4ebp1",1.51006367781935,0
"Saraf",0.978005751357036,0.216209714041303
"Fgl1",2.32458781232472,0.102906937569181
"Klkb1",1.4542777899908,0
"Cyp4v3",2.19411894733658,-0.00082397874503623
"Acsl1",3.32112055672019,0.0275328790121057
"Hpgd",0.794513457586986,1.69785041006112
"Aadat",1.09550665866847,0.715786478930463
"Msmo1",1.65701034404488,0.000671444265624625
"Ndufa13",3.11024666311082,-0.00126210041865645
"Cope",1.59923241380404,0
"Rex1bd",1.59923241380404,-0.0680083380328653
"Uba52",1.64996762480321,-0.143895152328532
"Kxd1",1.25265882352406,-0.054510200621822
"Fkbp8",1.89002011625546,0
"Rpl18a",3.35277422422297,0.112199764104489
"Use1",1.06916652975401,0.00586654339712734
"Nr2f6",1.63777008376085,-0.0254293443776974
"Babam1",0.447939867307014,0.659047297920657
"Mrpl34",1.4542777899908,0.00173293466290274
"Bst2",3.1626896166979,-0.037080060862401
"Mvb12a",1.02358614055553,-0.0480114868247348
"Pgls",1.99654121508318,0.00110496428188768
"Fam32a",1.47152600786254,-0.111498391314372
"Smim7",1.06212381051234,0
"Lsm6",1.81809959814251,0
"Ndufb7",1.94329342012063,-0.0165435493366093
"Tecr",1.19687293569551,0.133065089905768
"D8Ertd738e",2.26603946544953,0.034674828359284
"Gadd45gip1",1.06916652975401,0.0038109111497178
"Calr",2.75190862417568,0
"Gcdh",2.22045907625104,0.310520512581369
"Prdx2",2.17687072946484,-0.0870364568244155
"Trir",1.64481280300253,0.000930142157456918
"Wdr83os",1.3701597308355,0
"Gpt2",1.89002011625546,0
"Dnaja2",1.51006367781935,-0.143643266899892
"Lonp2",2.07099982606213,0.0104687311451546
"Ces1c",3.28753354358742,0.914841479154725
"Ces1d",1.34381960192104,0.355825468623821
"Ces1f",1.64481280300253,0.0636046518306992
"Ces1g",0.967800252726973,0.00937206829798868
"Amfr",1.4542777899908,0.000671025677166851
"Mt1",3.3599204797461,-0.288024582889203
"Herpud1",1.89517493805614,0.00113323827412783
"Coq9",1.32457934163701,-0.0340594758167902
"Got2",2.21366623209263,0.00224501287950722
"Ces2a",1.95800354512637,0.349759595257829
"Ces2c",0.519860385419959,5.94616977064967
"Ces2e",1.55564406701784,0.52716226511888
"Ces3a",3.73123066289094,0.490878543688353
"Ces3b",2.81881930686328,-0.0178326002234103
"Tmem208",1.09550665866847,0.312755650136533
"Atp6v0d1",1.17053280678105,0
"Lcat",2.05936982215341,-0.0333544315425598
"Cyb5b",1.47152600786254,0.110567940872375
"Hp",4.70033682346453,-0.604624978877962
"Tat",2.19619364804025,-0.335080576131609
"Aars",0.850299345415539,1.23307995476339
"Ldhd",1.3701597308355,0.136749001973121
"Gabarapl2",1.4542777899908,0.00718902405684427
"Nudt7",3.42728738549322,0.149044678702331
"Gcsh",1.3701597308355,0.128094238054331
"Hsd17b2",2.24428662120212,-0.0244879498534847
"Hsbp1",2.03302969323895,0
"Mlycd",1.43814315970641,0.00964673018493603
"Osgin1",2.51357961055968,-0.00127876304049879
"Cox4i1",3.98952573491186,-0.000317220587254866
"Map1lc3b",1.41574012003399,0.36736192864879
"Aprt",1.55365202460555,0
"Rpl13",4.13313210726219,0.00975807958748416
"Tcf25",1.09550665866847,0
"Agt",2.62776921118361,-0.0465704594193477
"Tomm20",0.895879734614027,0.109449183650403
"Itgb1",0.895879734614027,0.404443231009864
"Pdhb",2.01267584536757,-0.0625216554361799
"Acox2",1.242453324894,0.473014795984056
"Thoc7",1.31437384300695,-0.00718150635763641
"Rpl15",3.11240172162303,0.057044986336143
"Rtraf",1.95800354512637,-0.0297866880624632
"Mrps16",1.64481280300253,-0.0237549506322532
"Chchd1",0.967800252726973,0.0944899266272702
"Adk",2.59684852173771,0.00834771248213464
"Vdac2",1.242453324894,0.0681703731892467
"Rps24",3.98215842553319,0.0019582448525242
"Arf4",1.06916652975401,0.0972700996619403
"Selenok",2.02083215219659,0
"Itih4",3.4188119975743,-0.319679132756336
"Itih3",2.80830289054191,-0.0179130273145401
"Itih1",2.39123328742765,-0.132430048568032
"Spcs1",2.05936982215341,-0.240395180666538
"Nisch",0.722592939474041,0.155906092320099
"Hacl1",1.57289228488958,-0.000416344954833652
"Dph3",1.34381960192104,-0.370529139645083
"Glud1",2.66016290462821,0.444331185437842
"Fam25c",1.47152600786254,0.339724688394815
"Ghitm",2.08319736710449,0.194138875077889
"Mat1a",3.34169378704408,0
"Mbl1",1.8232544199432,0.643281304043287
"Psmc6",0.621226662447,0.806630885058916
"Gnpnat1",1.15129254649702,0.0144653870068989
"Cnih1",0.693147180559945,0.0801686308827281
"Gch1",2.01267584536757,0.492286572510903
"Pnp",0.922219863528484,1.17479222926155
"Rnase4",2.92695853431741,1.29179151405269
"Ang",2.58641756089486,0.975548391601712
"Ndrg2",3.37497519474437,0
"Dad1",2.15312584280514,-0.0226540080707375
"Mrpl52",2.46504060694944,-0.00205280311648628
"Psmb5",1.31437384300695,0.13827227311399
"Dhrs4",2.19365555517425,0.00197760719084781
"Dcaf11",1.93947655208794,0.0164407884372964
"Psme1",1.55365202460555,0.123987265642877
"Psme2",1.06916652975401,0.225577548770363
"Nedd8",2.14602597417472,0
"Dhrs1",1.06916652975401,0.386694914104854
"Cideb",1.75527099107229,0.115475835953232
"Gjb2",1.58902691517397,0
"Mrpl57",1.66159762871193,0.273081658464377
"Ebpl",2.21484086228802,-0.0457301768550895
"Ctsb",2.72335010607022,-0.00144109085459795
"Fdft1",1.57289228488958,0
"Msra",1.69039319220101,0.0497132199354581
"Clu",3.66344393658016,0.0273006286747817
"Gulo",0.895879734614027,3.091111980051
"Ephx2",3.21847550452646,-0.0191943231978093
"Bmp1",1.06916652975401,0.0573042197230161
"Itm2b",3.24991330585285,0.732958320309909
"Sucla2",1.31437384300695,0.124982444302975
"Esd",2.15834373642641,0
"Cpb2",2.45611108629892,0.0720449368813409
"Tpt1",3.79466196298505,0
"Tsc22d1",0.693147180559945,3.5253460167216
"Dnajc15",1.94075532725463,-0.0463448239616993
"Vwa8",0.748933068388498,0.906896887282277
"Dnajc3",1.4542777899908,0
"Tm9sf2",1.09550665866847,0.000217391775870734
"Pcca",0.866433975699932,0.0787877367784245
"Cwc15",1.02358614055553,0.211770082036086
"4931406C07Rik",0.519860385419959,0.765327375732019
"Ubl5",2.24428662120212,0
"Eif3g",0.967800252726973,0
"Angptl8",1.59923241380404,0
"Tmem205",3.05682151048234,0.800631165808209
"Prkcsh",0.794513457586986,0.516013773029153
"Elof1",0.794513457586986,-0.00429494773339364
"Acp5",1.19687293569551,0.201576850139011
"Pigyl",1.25265882352406,-0.022234703277484
"Acad8",0.794513457586986,-0.00193177414567608
"Aplp2",1.26879345380846,0.099723547887624
"Srpr",1.07937202838408,-0.00646156516946545
"Ei24",1.64481280300253,-0.00403299740549621
"Hspa8",3.0017148052665,0
"Sc5d",2.59274701289094,-0.118567214898512
"Oaf",2.61537551477614,-0.00881801699697318
"Hmbs",1.29823921272255,0.036991436060647
"Slc37a4",1.92967137379962,-0.00626388702196141
"Rps25",2.39650833043767,0.00936773217405338
"Ttc36",3.64546125031019,0.000852592152477379
"Atp5l",3.45495730477707,-0.0172162436653139
"Apoa1",5.87790096731923,-0.160405022811505
"Apoc3",5.71522708850458,-1.00282213920676
"Apoa4",2.12889797751232,-0.831350895820587
"Apoa5",3.84870106621044,-0.432084911462855
"Rexo2",1.84754535705661,-0.0106221690556244
"Nnmt",2.19927376913726,-0.418093122526756
"Sdhd",1.98964422595347,3.03673488683381e-06
"Timm8b",1.71673332111547,0.453127884017542
"Fdx1",1.61142995484639,0.411949545185645
"Rdx",0.794513457586986,0.182446318012469
"Acat1",1.61536704408843,0.877093913486962
"Wdr61",0.95166562244258,0.0130776129540097
"Psma4",1.69039319220101,0.171689969443853
"Etfa",1.93560050545395,0.157675442182843
"Imp3",1.39960548974959,0.257085775113464
"Commd4",0.922219863528484,-0.0409125113903297
"Cox5a",3.29118324344271,-0.0679139447851656
"Cyp1a2",1.59923241380404,2.22745345347692
"Rplp1",3.61963904975686,0.169644783127468
"2300009A05Rik",0.967800252726973,0.597246371718858
"Rpl4",3.0637157024249,0.0398597326269064
"Rab11a",1.42594561866405,-0.143152597648609
"Hacd3",0.519860385419959,1.83783545629659
"Clpx",0.997246011641069,0
"Ppib",2.4593369375079,-0.00353694886414842
"Rps27l",2.97876291795322,7.62355405895152e-06
"Lipc",1.68335047295934,0
"Aqp9",1.12495241758257,1.49889735140655
"Arpp19",2.22356470625068,0.0527241114691274
"Gclc",1.55365202460555,-0.0021922450945555
"Elovl5",1.86883480914168,-0.143526722194063
"Fbxo9",0.934417404570842,0.0972036007485196
"Eef1a1",4.68759492339193,-0.0148199664875362
"Cox7a2",3.77817784397255,-0.540162326771535
"Tmem30a",0.677012550275553,0.0116621564114195
"Bckdhb",1.19687293569551,0.0853564315135876
"Me1",1.14108704786696,0.410662045212421
"Ctsh",2.22045907625104,0
"Morf4l1",1.26879345380846,0.0327084374590192
"Paqr9",1.97413817541076,0.0875262821912498
"Rnf7",1.06916652975401,0.515664775106895
"Pccb",1.64481280300253,-0.00012076686439208
"Anapc13",1.79175946922805,-0.00102670720394567
"Trf",5.28553907014601,-0.557341648512874
"1300017J02Rik",2.22045907625104,0
"Acad11",1.32457934163701,0.108776341247206
"Glyctk",1.41574012003399,-0.00156759563271377
"Rpl29",2.84444819774468,-0.00145669502378215
"Abhd14b",1.68335047295934,0.0475940274667714
"Manf",2.1049502113519,0.00290498754832518
"Slc38a3",3.3748572527477,0
"Mst1",1.3701597308355,0.00144412268374872
"Rhoa",1.15129254649702,-0.00137327718054403
"Gpx1",5.55442153846681,0
"Uqcrc1",2.38037370015328,-0.0459841882091118
"Tma7",1.96504626436804,0.0153040262764841
"Cmtm6",1.32457934163701,0.00153323640343987
"Cmtm8",1.57289228488958,-0.251588764398439
"Acaa1b",3.56903635930148,1.03451045698338
"Acaa1a",1.97929299721144,0.074677413390044
"Rpsa",3.6088281380746,0
"Rpl14",3.08184237512159,0.102829000159551
"Ctnnb1",1.2718990838081,0
"Ss18l2",1.90221765729781,0
"Higd1a",2.61214966356717,0.0274663272422799
"Cyp8b1",2.23541907634004,0.786891260809996
"Tcn2",1.40869740079231,-0.0925673507081562
"Sec14l2",2.13129034026635,0.0461864220930518
"Uqcr10",3.53347507175868,-0.181595536912107
"Nipsnap1",1.67425856191662,0.0142164904555967
"Xbp1",1.242453324894,0.00265523648514534
"Mrps24",1.72188814291615,0.696095816886877
"Ogdh",1.69948510324373,-0.254672480107818
"Ppia",3.75160257018059,0.00737458179127455
"H2afv",1.47152600786254,0.0563714276243207
"Ddc",0.997246011641069,0
"Sec61g",3.02786355660106,-0.140449168108674
"Egfr",2.08319736710449,0
"C1d",1.29823921272255,0
"Rab1a",0.621226662447,0.544560894348072
"Ugp2",1.54344652597548,0.0501579977857389
"Mdh1",3.34593178538456,-0.177152255531409
"Commd1",0.850299345415539,-0.00861727864048378
"Cct4",1.6661022550876,-0.30597394872305
"Rps27a",4.10063286499851,0.0338282769033061
"Npm1",1.65701034404488,-0.842913432884074
"Pttg1",1.17962471782377,0.000372645630043735
"Timd2",1.06916652975401,-0.00778640431960669
"Rack1",2.6144580825539,-0.00136214036566664
"Rnf130",1.47152600786254,-0.281879644907996
"Sqstm1",1.81105687890084,0.454176052356859
"Canx",2.03696678248099,-0.0420815230772689
"Hnrnpab",1.43814315970641,0
"Nhp2",1.09550665866847,0.0157864562577543
"Sar1b",1.88608302701342,-0.0161734316183389
"Ube2b",1.26879345380846,0
"Ppp2ca",1.14108704786696,-0.00149568344324795
"Skp1a",1.90221765729781,-0.0844336445739929
"Vdac1",1.28099099485081,0.0382544859527658
"9530068E07Rik",1.12495241758257,0
"Leap2",2.58381749224042,-0.00731275354960602
"Uqcrq",4.08459678475098,0.146461127236239
"Hint1",3.45234495080849,0.027568653764579
"Gm2a",1.15129254649702,-0.0340987204922866
"Atox1",2.98435214472854,0.0415915514406035
"Rnf187",1.06916652975401,-0.0024546429488844
"Guk1",1.51006367781935,0
"Arf1",1.69948510324373,0.00352293820325029
"Pemt",2.64940855835729,-0.000764941637853972
"Shmt1",1.51710639706103,0.231982842972329
"Aldh3a2",0.519860385419959,3.11084095347257
"Ubb",3.2762534347673,0.293364289737362
"Rpl26",2.93022869212819,0.0147148559116955
"Trappc1",1.42594561866405,0
"Naa38",1.52619830810375,0
"Eif4a1",2.3484153572758,-0.154712548953074
"Tmem256",2.12889797751232,0.0395565105804916
"Eif5a",2.62281855435956,0.00307686949464065
"Gabarap",2.51893969336915,0.0182206973488444
"Acadvl",2.09275267030954,0.0660900625907618
"Asgr1",3.07231605910423,0.0181906309976745
"Asgr2",1.47152600786254,-0.0821905521759966
"Psmb6",2.19688140638323,-0.00601216611486768
"Slc25a11",1.19687293569551,0.00544776019296787
"Pfn1",1.06916652975401,0.120333098307375
"C1qbp",1.61536704408843,-2.58975173373725e-05
"Derl2",1.29823921272255,-0.000197500836000087
"Txndc17",2.02992406323931,-0.0498638083300417
"Emc6",2.09228927814721,-0.00100556652656169
"Cluh",1.41574012003399,0.0662140013173295
"Serpinf1",2.09275267030954,0.00206854730164408
"Serpinf2",3.28329615400898,-0.109854006229837
"Tlcd2",1.3540251005511,0.390378868095744
"Ywhae",0.748933068388498,0.00307125146811193
"Pipox",1.86883480914168,-0.0405309908971079
"Rpl23a",2.05375160819039,0.000815114164414994
"Vtn",3.77576726959949,0
"Poldip2",1.07937202838408,0
"Ift20",1.81809959814251,-0.000607005318534657
"Tmem97",0.997246011641069,0.949788360094429
"Lgals9",3.07352088071322,-0.109161169455429
"Ccl9",1.52619830810375,-1.52768475245527
"Wfdc17",1.9619406343684,-0.0128063190108568
"Wfdc21",4.7988671387068,-0.903890027097334
"Vmp1",1.28099099485081,0
"Cltc",1.54344652597548,0.0771114164052466
"Supt4a",0.794513457586986,0.489042215079329
"Dynll2",0.823959216501082,0.0996971440368386
"Mmd",1.19687293569551,0.351205243295602
"Nme1",2.35587859806323,-0.000878923452633464
"Mrpl27",1.07937202838408,1.0992241103009
"Slc35b1",1.20707843432558,0
"Atp5g1",3.01443810885805,-0.189516544032372
"Pnpo",1.29823921272255,0.00559627856131462
"Psmb3",1.69039319220101,0.00491641081860881
"Rpl23",3.9830330676921,0
"Rpl19",3.2274459574984,0.00227334152846822
"Mien1",1.64996762480321,3.55045633775996e-06
"Grb7",0.967800252726973,0.679337619008977
"Igfbp4",3.15678879113335,0.101230439656553
"Eif1",3.58536491087301,0
"Acly",1.863679987341,-1.58348767446335
"Coasy",1.41574012003399,-0.000964391614732565
"Coa3",2.0499347401577,-0.113084343565984
"Rpl27",2.14807516597576,-0.0110137058969547
"Nbr1",1.497866136777,-0.62699741839788
"Slc25a39",2.92381175544105,-0.00098098304473167
"Grn",1.65501830163259,-0.185670476179873
"Ddx5",2.19411894733658,0
"Apoh",3.59950974451296,0.296920318738252
"Prkar1a",0.997246011641069,0.0539174729008438
"Rpl38",3.3091728907611,0
"Slc9a3r1",1.64996762480321,0
"Atp5h",2.67171025024556,0
"Sumo2",1.10770419971083,0.00223360906660464
"Mrps7",1.65701034404488,0.0199939423076474
"H3f3b",2.36566357514754,-0.000657993284773042
"Wbp2",1.19687293569551,0
"Acox1",3.51009355725597,0.245860591851374
"Syngr2",0.794513457586986,1.57506996207273
"Lgals3bp",0.575646273248511,0.190685803723113
"Ndufaf8",1.41574012003399,-0.100278887397386
"Actg1",1.47152600786254,0.291264336096561
"Mrpl12",2.570908713165,0
"Slc25a10",1.77909853602337,-0.25994740181362
"Gm11789",1.41574012003399,-0.0457968130199149
"Gcgr",2.38741641939495,0.115027863194438
"P4hb",2.81488221762125,-0.080780389867078
"Pcyt2",2.73025859712075,0.0217220168283492
"Cenpx",0.748933068388498,0.706605673064064
"Dcxr",1.32457934163701,0.0209148211439949
"Fasn",2.14292034417508,-0.279175750348471
"Gdi2",1.61142995484639,0.228678289844397
"Akr1c14",1.63777008376085,0.278448338439729
"Akr1c19",1.3701597308355,-0.434209859834007
"Akr1c6",3.22560367924666,1.3129614388274
"Akr1c20",1.65701034404488,0.000150559833158133
"Idi1",1.42594561866405,0.00628458464412873
"Lgals8",1.26879345380846,0
"Psma2",1.48766063814693,0.0709856412656097
"Hist1h2bc",2.91958878852349,-0.0137564326891599
"Slc17a2",1.14108704786696,0.00265255566587711
"Acot13",1.61847267408807,-0.00360772008912891
"Gpld1",1.02358614055553,0
"Uqcrfs1",2.80379826416624,-0.0343950116987721
